site_id,issued_date,DATE,TIME,FLOW
SMRC2,2026-08-10,8/10/2026,12Z,47
SMRC2,2026-08-10,8/11/2026,12Z,47
SMRC2,2026-08-10,8/12/2026,12Z,46
SMRC2,2026-08-10,8/13/2026,12Z,46
SMRC2,2026-08-10,8/14/2026,12Z,187
SMRC2,2026-08-10,8/15/2026,12Z,303
SMRC2,2026-08-10,8/16/2026,12Z,202
SMRC2,2026-08-10,8/17/2026,12Z,105
SMRC2,2026-08-10,8/18/2026,12Z,74
SMRC2,2026-08-10,8/19/2026,12Z,69
