site_id,issued_date,DATE,TIME,FLOW
SMRC2,2026-08-18,8/18/2026,12Z,46
SMRC2,2026-08-18,8/19/2026,12Z,46
SMRC2,2026-08-18,8/20/2026,12Z,45
SMRC2,2026-08-18,8/21/2026,12Z,45
SMRC2,2026-08-18,8/22/2026,12Z,44
SMRC2,2026-08-18,8/23/2026,12Z,44
SMRC2,2026-08-18,8/24/2026,12Z,44
SMRC2,2026-08-18,8/25/2026,12Z,43
SMRC2,2026-08-18,8/26/2026,12Z,43
SMRC2,2026-08-18,8/27/2026,12Z,42
