site_id,issued_date,DATE,TIME,FLOW
SMRC2,2026-07-10,7/10/2026,12Z,94
SMRC2,2026-07-10,7/11/2026,12Z,90
SMRC2,2026-07-10,7/12/2026,12Z,87
SMRC2,2026-07-10,7/13/2026,12Z,84
SMRC2,2026-07-10,7/14/2026,12Z,81
SMRC2,2026-07-10,7/15/2026,12Z,78
SMRC2,2026-07-10,7/16/2026,12Z,75
SMRC2,2026-07-10,7/17/2026,12Z,72
SMRC2,2026-07-10,7/18/2026,12Z,70
SMRC2,2026-07-10,7/19/2026,12Z,68
