site_id,issued_date,DATE,TIME,FLOW
SMRC2,2026-07-11,7/11/2026,12Z,74
SMRC2,2026-07-11,7/12/2026,12Z,70
SMRC2,2026-07-11,7/13/2026,12Z,67
SMRC2,2026-07-11,7/14/2026,12Z,65
SMRC2,2026-07-11,7/15/2026,12Z,63
SMRC2,2026-07-11,7/16/2026,12Z,61
SMRC2,2026-07-11,7/17/2026,12Z,59
SMRC2,2026-07-11,7/18/2026,12Z,57
SMRC2,2026-07-11,7/19/2026,12Z,56
SMRC2,2026-07-11,7/20/2026,12Z,54
