site_id,issued_date,DATE,TIME,FLOW
BAKC2,2026-08-10,8/10/2026,12Z,15
BAKC2,2026-08-10,8/11/2026,12Z,15
BAKC2,2026-08-10,8/12/2026,12Z,15
BAKC2,2026-08-10,8/13/2026,12Z,15
BAKC2,2026-08-10,8/14/2026,12Z,31
BAKC2,2026-08-10,8/15/2026,12Z,41
BAKC2,2026-08-10,8/16/2026,12Z,31
BAKC2,2026-08-10,8/17/2026,12Z,20
BAKC2,2026-08-10,8/18/2026,12Z,19
BAKC2,2026-08-10,8/19/2026,12Z,18
