site_id,issued_date,DATE,TIME,FLOW
SMRC2,2026-09-23,9/23/2026,12Z,37
SMRC2,2026-09-23,9/24/2026,12Z,37
SMRC2,2026-09-23,9/25/2026,12Z,45
SMRC2,2026-09-23,9/26/2026,12Z,48
SMRC2,2026-09-23,9/27/2026,12Z,39
SMRC2,2026-09-23,9/28/2026,12Z,37
SMRC2,2026-09-23,9/29/2026,12Z,37
SMRC2,2026-09-23,9/30/2026,12Z,37
SMRC2,2026-09-23,10/1/2026,12Z,36
SMRC2,2026-09-23,10/2/2026,12Z,36
