site_id,issued_date,DATE,TIME,FLOW
SMRC2,2026-08-11,8/11/2026,12Z,47
SMRC2,2026-08-11,8/12/2026,12Z,46
SMRC2,2026-08-11,8/13/2026,12Z,46
SMRC2,2026-08-11,8/14/2026,12Z,88
SMRC2,2026-08-11,8/15/2026,12Z,169
SMRC2,2026-08-11,8/16/2026,12Z,116
SMRC2,2026-08-11,8/17/2026,12Z,75
SMRC2,2026-08-11,8/18/2026,12Z,62
SMRC2,2026-08-11,8/19/2026,12Z,57
SMRC2,2026-08-11,8/20/2026,12Z,56
