site_id,issued_date,DATE,TIME,FLOW
BAKC2,2026-07-27,7/27/2026,12Z,22
BAKC2,2026-07-27,7/28/2026,12Z,21
BAKC2,2026-07-27,7/29/2026,12Z,21
BAKC2,2026-07-27,7/30/2026,12Z,23
BAKC2,2026-07-27,7/31/2026,12Z,20
BAKC2,2026-07-27,8/1/2026,12Z,19
BAKC2,2026-07-27,8/2/2026,12Z,19
BAKC2,2026-07-27,8/3/2026,12Z,18
BAKC2,2026-07-27,8/4/2026,12Z,18
BAKC2,2026-07-27,8/5/2026,12Z,17
