site_id,issued_date,DATE,TIME,FLOW
SMRC2,2026-07-22,7/22/2026,12Z,56
SMRC2,2026-07-22,7/23/2026,12Z,64
SMRC2,2026-07-22,7/24/2026,12Z,115
SMRC2,2026-07-22,7/25/2026,12Z,82
SMRC2,2026-07-22,7/26/2026,12Z,58
SMRC2,2026-07-22,7/27/2026,12Z,56
SMRC2,2026-07-22,7/28/2026,12Z,54
SMRC2,2026-07-22,7/29/2026,12Z,53
SMRC2,2026-07-22,7/30/2026,12Z,52
SMRC2,2026-07-22,7/31/2026,12Z,51
