site_id,issued_date,DATE,TIME,FLOW
SMRC2,2026-08-09,8/9/2026,12Z,48
SMRC2,2026-08-09,8/10/2026,12Z,47
SMRC2,2026-08-09,8/11/2026,12Z,47
SMRC2,2026-08-09,8/12/2026,12Z,46
SMRC2,2026-08-09,8/13/2026,12Z,45
SMRC2,2026-08-09,8/14/2026,12Z,67
SMRC2,2026-08-09,8/15/2026,12Z,184
SMRC2,2026-08-09,8/16/2026,12Z,110
SMRC2,2026-08-09,8/17/2026,12Z,60
SMRC2,2026-08-09,8/18/2026,12Z,56
