site_id,issued_date,DATE,TIME,FLOW
SMRC2,2026-07-23,7/23/2026,12Z,56
SMRC2,2026-07-23,7/24/2026,12Z,88
SMRC2,2026-07-23,7/25/2026,12Z,78
SMRC2,2026-07-23,7/26/2026,12Z,55
SMRC2,2026-07-23,7/27/2026,12Z,52
SMRC2,2026-07-23,7/28/2026,12Z,51
SMRC2,2026-07-23,7/29/2026,12Z,58
SMRC2,2026-07-23,7/30/2026,12Z,58
SMRC2,2026-07-23,7/31/2026,12Z,50
SMRC2,2026-07-23,8/1/2026,12Z,49
