site_id,issued_date,DATE,TIME,FLOW
SMRC2,2026-07-20,7/20/2026,12Z,55
SMRC2,2026-07-20,7/21/2026,12Z,54
SMRC2,2026-07-20,7/22/2026,12Z,52
SMRC2,2026-07-20,7/23/2026,12Z,54
SMRC2,2026-07-20,7/24/2026,12Z,86
SMRC2,2026-07-20,7/25/2026,12Z,88
SMRC2,2026-07-20,7/26/2026,12Z,66
SMRC2,2026-07-20,7/27/2026,12Z,55
SMRC2,2026-07-20,7/28/2026,12Z,53
SMRC2,2026-07-20,7/29/2026,12Z,52
