site_id,issued_date,DATE,TIME,FLOW
SMRC2,2026-09-18,9/18/2026,12Z,39
SMRC2,2026-09-18,9/19/2026,12Z,39
SMRC2,2026-09-18,9/20/2026,12Z,37
SMRC2,2026-09-18,9/21/2026,12Z,36
SMRC2,2026-09-18,9/22/2026,12Z,35
SMRC2,2026-09-18,9/23/2026,12Z,35
SMRC2,2026-09-18,9/24/2026,12Z,35
SMRC2,2026-09-18,9/25/2026,12Z,35
SMRC2,2026-09-18,9/26/2026,12Z,35
SMRC2,2026-09-18,9/27/2026,12Z,35
