site_id,issued_date,DATE,TIME,FLOW
SMRC2,2026-08-31,8/31/2026,12Z,39
SMRC2,2026-08-31,9/1/2026,12Z,39
SMRC2,2026-08-31,9/2/2026,12Z,41
SMRC2,2026-08-31,9/3/2026,12Z,38
SMRC2,2026-08-31,9/4/2026,12Z,38
SMRC2,2026-08-31,9/5/2026,12Z,37
SMRC2,2026-08-31,9/6/2026,12Z,37
SMRC2,2026-08-31,9/7/2026,12Z,37
SMRC2,2026-08-31,9/8/2026,12Z,37
SMRC2,2026-08-31,9/9/2026,12Z,36
