site_id,issued_date,DATE,TIME,FLOW
BAKC2,2026-08-24,8/24/2026,12Z,12
BAKC2,2026-08-24,8/25/2026,12Z,12
BAKC2,2026-08-24,8/26/2026,12Z,12
BAKC2,2026-08-24,8/27/2026,12Z,12
BAKC2,2026-08-24,8/28/2026,12Z,12
BAKC2,2026-08-24,8/29/2026,12Z,12
BAKC2,2026-08-24,8/30/2026,12Z,12
BAKC2,2026-08-24,8/31/2026,12Z,12
BAKC2,2026-08-24,9/1/2026,12Z,12
BAKC2,2026-08-24,9/2/2026,12Z,12
