site_id,issued_date,DATE,TIME,FLOW
SMRC2,2026-07-12,7/12/2026,12Z,71
SMRC2,2026-07-12,7/13/2026,12Z,68
SMRC2,2026-07-12,7/14/2026,12Z,66
SMRC2,2026-07-12,7/15/2026,12Z,64
SMRC2,2026-07-12,7/16/2026,12Z,62
SMRC2,2026-07-12,7/17/2026,12Z,60
SMRC2,2026-07-12,7/18/2026,12Z,58
SMRC2,2026-07-12,7/19/2026,12Z,56
SMRC2,2026-07-12,7/20/2026,12Z,55
SMRC2,2026-07-12,7/21/2026,12Z,53
