site_id,issued_date,DATE,TIME,FLOW
BAKC2,2026-09-26,9/26/2026,12Z,11
BAKC2,2026-09-26,9/27/2026,12Z,11
BAKC2,2026-09-26,9/28/2026,12Z,10
BAKC2,2026-09-26,9/29/2026,12Z,10
BAKC2,2026-09-26,9/30/2026,12Z,20
BAKC2,2026-09-26,10/1/2026,12Z,15
BAKC2,2026-09-26,10/2/2026,12Z,12
BAKC2,2026-09-26,10/3/2026,12Z,12
BAKC2,2026-09-26,10/4/2026,12Z,12
BAKC2,2026-09-26,10/5/2026,12Z,12
