site_id,issued_date,DATE,TIME,FLOW
BAKC2,2026-07-09,2026/07/10,12Z,27
BAKC2,2026-07-09,2026/07/11,12Z,26
BAKC2,2026-07-09,2026/07/12,12Z,25
BAKC2,2026-07-09,2026/07/13,12Z,24
BAKC2,2026-07-09,2026/07/14,12Z,23
BAKC2,2026-07-09,2026/07/15,12Z,22
BAKC2,2026-07-09,2026/07/16,12Z,22
BAKC2,2026-07-09,2026/07/17,12Z,21
BAKC2,2026-07-09,2026/07/18,12Z,21
BAKC2,2026-07-09,2026/07/19,12Z,20
