u10,v10,t2m,sdswrf,init_date,horizon,member
4.637685775756836,-1.3511059284210205,295.9493103027344,545.0880126953125,2026-07-09 06:00,12,c00
0.7808691263198853,-0.9461425542831421,294.50787353515625,478.239990234375,2026-07-09 06:00,36,c00
0.04026855528354645,-2.644033193588257,298.2392578125,559.0560302734375,2026-07-09 06:00,60,c00
-5.658574104309082,-0.44950684905052185,297.7601623535156,560.2080078125,2026-07-09 06:00,84,c00
-2.890065908432007,-0.07775634527206421,300.77288818359375,563.760009765625,2026-07-09 06:00,108,c00
-4.548285961151123,0.2941967844963074,299.5098571777344,559.6320190429688,2026-07-09 06:00,132,c00
-0.020603027194738388,0.08648193627595901,301.01129150390625,548.719970703125,2026-07-09 06:00,156,c00
4.806171894073486,-1.487705111503601,295.2093200683594,554.9760131835938,2026-07-09 06:00,12,p01
2.0938916206359863,-1.2756836414337158,295.1316223144531,515.9840087890625,2026-07-09 06:00,36,p01
3.108579158782959,-3.0585083961486816,297.6966552734375,561.0560302734375,2026-07-09 06:00,60,p01
-7.250744819641113,0.9034277200698853,298.40118408203125,561.1199951171875,2026-07-09 06:00,84,p01
-2.819406747817993,-0.7522070407867432,301.0307312011719,561.583984375,2026-07-09 06:00,108,p01
-3.5657689571380615,0.035246580839157104,298.9045104980469,560.5280151367188,2026-07-09 06:00,132,p01
-0.8125146627426147,-0.46231934428215027,300.3153381347656,545.823974609375,2026-07-09 06:00,156,p01
5.012993335723877,-1.5461206436157227,295.9315490722656,557.4719848632812,2026-07-09 06:00,12,p02
-0.16364258527755737,-0.2647656202316284,297.247802734375,554.416015625,2026-07-09 06:00,36,p02
1.7483264207839966,-2.7515478134155273,298.80218505859375,562.2559814453125,2026-07-09 06:00,60,p02
-3.6773974895477295,0.26531004905700684,300.68402099609375,562.6400146484375,2026-07-09 06:00,84,p02
-5.768681526184082,-1.481142520904541,299.54052734375,556.6400146484375,2026-07-09 06:00,108,p02
-4.557521820068359,1.2092357873916626,297.29998779296875,566.6079711914062,2026-07-09 06:00,132,p02
0.8417114019393921,-0.8270043730735779,301.7011413574219,560.176025390625,2026-07-09 06:00,156,p02
3.707446336746216,-1.2353026866912842,295.20001220703125,514.89599609375,2026-07-09 06:00,12,p03
-1.0188769102096558,0.2324804663658142,295.6365051269531,463.88800048828125,2026-07-09 06:00,36,p03
-3.267653703689575,-1.2636597156524658,296.6348571777344,555.7440185546875,2026-07-09 06:00,60,p03
-4.647068023681641,0.7167699933052063,297.0,568.2080078125,2026-07-09 06:00,84,p03
-3.053642511367798,-0.30119749903678894,300.47247314453125,570.4959716796875,2026-07-09 06:00,108,p03
-0.9536694288253784,-0.2271435558795929,302.29998779296875,548.8159790039062,2026-07-09 06:00,132,p03
-2.131093740463257,0.8858642578125,302.8999938964844,546.3359985351562,2026-07-09 06:00,156,p03
6.540805816650391,-1.2653417587280273,295.51641845703125,556.6240234375,2026-07-09 06:00,12,p04
3.101792097091675,-0.49695801734924316,297.26129150390625,499.6159973144531,2026-07-09 06:00,36,p04
2.1481640338897705,-2.4311132431030273,298.9012145996094,557.4879760742188,2026-07-09 06:00,60,p04
-6.010825157165527,2.025393009185791,299.5493469238281,559.4400024414062,2026-07-09 06:00,84,p04
