u10,v10,t2m,sdswrf,init_date,horizon,member
6.737378120422363,0.8961963057518005,299.0,506.3680114746094,2026-08-03 06:00,12,c00
2.5697803497314453,0.34208008646965027,295.3999938964844,509.6319885253906,2026-08-03 06:00,36,c00
3.8976123332977295,-0.6712060570716858,294.26177978515625,522.4959716796875,2026-08-03 06:00,60,c00
3.1371874809265137,-1.837158203125,296.46966552734375,518.2559814453125,2026-08-03 06:00,84,c00
0.5256152153015137,-0.5027636885643005,300.1899108886719,511.64801025390625,2026-08-03 06:00,108,c00
0.37498533725738525,-0.7070239186286926,301.2257995605469,490.7200012207031,2026-08-03 06:00,132,c00
3.974296808242798,-1.4610644578933716,298.85748291015625,420.57598876953125,2026-08-03 06:00,156,c00
6.513754844665527,0.7830639481544495,299.3986511230469,501.8240051269531,2026-08-03 06:00,12,p01
2.757187604904175,0.40293458104133606,295.5,509.24798583984375,2026-08-03 06:00,36,p01
1.9292724132537842,-0.4636547863483429,295.34832763671875,519.3280029296875,2026-08-03 06:00,60,p01
1.1995898485183716,-1.200708031654358,296.82464599609375,513.4080200195312,2026-08-03 06:00,84,p01
0.4869140684604645,-1.224123477935791,299.91912841796875,510.4159851074219,2026-08-03 06:00,108,p01
0.5106421113014221,-2.186081647872925,300.3858642578125,478.1919860839844,2026-08-03 06:00,132,p01
0.33927246928215027,-1.1336157321929932,302.36492919921875,497.0400085449219,2026-08-03 06:00,156,p01
6.507119178771973,0.476318359375,299.31231689453125,494.6080017089844,2026-08-03 06:00,12,p02
1.5885498523712158,0.9941455125808716,295.0999755859375,504.89599609375,2026-08-03 06:00,36,p02
5.204775333404541,-0.7834033370018005,294.34075927734375,523.5999755859375,2026-08-03 06:00,60,p02
2.611801862716675,-1.96209716796875,296.15057373046875,520.7680053710938,2026-08-03 06:00,84,p02
-0.055668946355581284,-1.47705078125,298.8716125488281,516.0800170898438,2026-08-03 06:00,108,p02
-2.595512628555298,-0.031303711235523224,299.5718994140625,503.8399963378906,2026-08-03 06:00,132,p02
2.563769578933716,-1.8919237852096558,299.3999938964844,483.7279968261719,2026-08-03 06:00,156,p02
6.23288106918335,0.23717285692691803,298.89996337890625,500.12799072265625,2026-08-03 06:00,12,p03
0.047172851860523224,1.3830761909484863,294.39996337890625,480.2560119628906,2026-08-03 06:00,36,p03
5.811923980712891,-0.6965136528015137,294.2752685546875,524.5759887695312,2026-08-03 06:00,60,p03
4.909077167510986,-2.6024169921875,295.6878967285156,519.6959838867188,2026-08-03 06:00,84,p03
-1.0173437595367432,-1.4744043350219727,299.10772705078125,514.5759887695312,2026-08-03 06:00,108,p03
0.7212841510772705,-3.214792490005493,297.5384216308594,477.10400390625,2026-08-03 06:00,132,p03
1.0385937690734863,-2.3897900581359863,299.1033630371094,503.00799560546875,2026-08-03 06:00,156,p03
8.55560302734375,1.2928662300109863,298.5369873046875,507.44000244140625,2026-08-03 06:00,12,p04
3.412343740463257,0.9519922137260437,295.94830322265625,509.64801025390625,2026-08-03 06:00,36,p04
9.584521293640137,-1.5354101657867432,294.49029541015625,520.9119873046875,2026-08-03 06:00,60,p04
4.926523208618164,-1.3215185403823853,296.7505187988281,513.6480102539062,2026-08-03 06:00,84,p04
3.109081983566284,-2.3966894149780273,297.8999938964844,510.0639953613281,2026-08-03 06:00,108,p04
3.723071336746216,-0.19630371034145355,299.0999755859375,467.5679931640625,2026-08-03 06:00,132,p04
0.772705078125,-1.313564419746399,296.85845947265625,427.00799560546875,2026-08-03 06:00,156,p04
6.9547119140625,0.8043432831764221,298.66619873046875,509.3919982910156,2026-08-03 06:00,12,p05
4.8072509765625,0.4307812452316284,296.6000061035156,512.447998046875,2026-08-03 06:00,36,p05
5.785224437713623,-2.017468214035034,294.3348388671875,509.1520080566406,2026-08-03 06:00,60,p05
3.750419855117798,-2.3721141815185547,297.6999816894531,511.6319885253906,2026-08-03 06:00,84,p05
1.663305640220642,-1.1765038967132568,300.0579833984375,508.9280090332031,2026-08-03 06:00,108,p05
0.7285937666893005,-1.178930640220642,299.8179931640625,460.3999938964844,2026-08-03 06:00,132,p05
0.7963061332702637,0.31055909395217896,300.5,483.0880126953125,2026-08-03 06:00,156,p05
7.209741115570068,1.1536133289337158,298.84051513671875,498.3680114746094,2026-08-03 06:00,12,p06
2.6628124713897705,0.6979101300239563,296.29998779296875,509.4880065917969,2026-08-03 06:00,36,p06
5.17578125,-0.8373047113418579,294.4507751464844,527.4080200195312,2026-08-03 06:00,60,p06
3.3022069931030273,-1.945522427558899,296.20001220703125,517.3599853515625,2026-08-03 06:00,84,p06
2.1771435737609863,-0.6083202958106995,298.8415222167969,516.5759887695312,2026-08-03 06:00,108,p06
5.668320178985596,-1.5098583698272705,297.5,502.6400146484375,2026-08-03 06:00,132,p06
2.9994726181030273,-0.7472778558731079,298.70001220703125,490.5119934082031,2026-08-03 06:00,156,p06
6.997665882110596,1.2875829935073853,298.3999938964844,508.8800048828125,2026-08-03 06:00,12,p07
1.809145450592041,1.4870800971984863,294.8999938964844,511.00799560546875,2026-08-03 06:00,36,p07
4.966284275054932,-1.4665210247039795,292.6000061035156,529.1840209960938,2026-08-03 06:00,60,p07
4.446313381195068,-1.291286587715149,294.542724609375,523.1519775390625,2026-08-03 06:00,84,p07
2.908388614654541,-2.144460439682007,297.6000061035156,513.7440185546875,2026-08-03 06:00,108,p07
3.3797948360443115,-1.7719018459320068,299.0,504.3840026855469,2026-08-03 06:00,132,p07
-1.6054883003234863,0.6704052686691284,301.98956298828125,470.97601318359375,2026-08-03 06:00,156,p07
7.376601696014404,0.9929760694503784,298.45721435546875,508.5920104980469,2026-08-03 06:00,12,p08
3.636293888092041,0.7996044754981995,295.65863037109375,509.90399169921875,2026-08-03 06:00,36,p08
6.960058689117432,-1.2907421588897705,293.90936279296875,526.4000244140625,2026-08-03 06:00,60,p08
3.5192480087280273,-1.4993066787719727,296.3472595214844,514.6400146484375,2026-08-03 06:00,84,p08
4.390542030334473,-2.4672412872314453,297.0552062988281,515.135986328125,2026-08-03 06:00,108,p08
2.4766407012939453,0.29225584864616394,300.25152587890625,501.9840087890625,2026-08-03 06:00,132,p08
5.052377700805664,-0.6102099418640137,298.39996337890625,479.8080139160156,2026-08-03 06:00,156,p08
5.628481388092041,1.5050170421600342,299.33526611328125,504.09600830078125,2026-08-03 06:00,12,p09
1.428041934967041,0.6463867425918579,294.89996337890625,505.1679992675781,2026-08-03 06:00,36,p09
1.6601171493530273,-0.9142870903015137,295.185302734375,524.2080078125,2026-08-03 06:00,60,p09
