u10,v10,t2m,sdswrf,init_date,horizon,member
2.3908350467681885,-0.17699219286441803,293.29998779296875,469.9200134277344,2026-07-23 06:00,12,c00
1.6201465129852295,-1.4633740186691284,297.04034423828125,518.0960083007812,2026-07-23 06:00,36,c00
0.14571289718151093,-0.057622071355581284,300.0,464.239990234375,2026-07-23 06:00,60,c00
1.553808569908142,-0.8685571551322937,299.20001220703125,459.2640075683594,2026-07-23 06:00,84,c00
-0.9156591892242432,0.028745116665959358,299.9999694824219,432.7040100097656,2026-07-23 06:00,108,c00
-1.126369595527649,1.0611181259155273,299.27740478515625,460.1600036621094,2026-07-23 06:00,132,c00
0.5919848680496216,-0.3641992211341858,299.8945007324219,455.4880065917969,2026-07-23 06:00,156,c00
2.5585741996765137,0.25279295444488525,294.00555419921875,470.2879943847656,2026-07-23 06:00,12,p01
2.632822275161743,-1.5685741901397705,295.20001220703125,488.1600036621094,2026-07-23 06:00,36,p01
3.017336368560791,-1.4080517292022705,298.5999755859375,517.135986328125,2026-07-23 06:00,60,p01
2.298520565032959,-1.1712206602096558,299.6953430175781,519.6160278320312,2026-07-23 06:00,84,p01
-1.4312793016433716,2.0981104373931885,297.89996337890625,423.3760070800781,2026-07-23 06:00,108,p01
-0.6657690405845642,0.4329907298088074,297.7325134277344,452.9119873046875,2026-07-23 06:00,132,p01
3.3448193073272705,-1.228430151939392,296.3279113769531,460.3680114746094,2026-07-23 06:00,156,p01
2.6698338985443115,-0.14420166611671448,292.0,345.9679870605469,2026-07-23 06:00,12,p02
0.9515674114227295,-1.6503491401672363,293.86370849609375,403.5679931640625,2026-07-23 06:00,36,p02
-1.0873315334320068,1.020349144935608,299.32464599609375,450.2560119628906,2026-07-23 06:00,60,p02
1.7307543754577637,-1.3422119617462158,299.43927001953125,380.8320007324219,2026-07-23 06:00,84,p02
0.9387792944908142,-0.713671863079071,300.6078796386719,474.2080078125,2026-07-23 06:00,108,p02
2.6230664253234863,-0.685290515422821,298.79998779296875,480.4960021972656,2026-07-23 06:00,132,p02
-3.3021483421325684,0.9937109351158142,297.1472473144531,464.3039855957031,2026-07-23 06:00,156,p02
2.955878973007202,-0.1250585913658142,292.1000061035156,312.79998779296875,2026-07-23 06:00,12,p03
1.570834994316101,-1.379213809967041,297.34051513671875,522.4000244140625,2026-07-23 06:00,36,p03
-0.9461498856544495,0.8798046708106995,297.67181396484375,387.00799560546875,2026-07-23 06:00,60,p03
-0.37791991233825684,-0.12159179896116257,298.3784484863281,319.7439880371094,2026-07-23 06:00,84,p03
-1.306372046470642,1.284328579902649,298.4999694824219,365.0559997558594,2026-07-23 06:00,108,p03
-1.362451195716858,-0.060236815363168716,301.0,496.8160095214844,2026-07-23 06:00,132,p03
3.593742609024048,-0.33060792088508606,297.79998779296875,498.4800109863281,2026-07-23 06:00,156,p03
2.1966259479522705,0.20851562917232513,289.29998779296875,250.7519989013672,2026-07-23 06:00,12,p04
1.791967749595642,-1.995913028717041,297.02032470703125,513.5360107421875,2026-07-23 06:00,36,p04
-0.8069506883621216,0.9463305473327637,297.29998779296875,382.76800537109375,2026-07-23 06:00,60,p04
1.0545703172683716,-1.785009741783142,297.5462951660156,409.2799987792969,2026-07-23 06:00,84,p04
-1.2283154726028442,-0.5570874214172363,297.73699951171875,334.55999755859375,2026-07-23 06:00,108,p04
-0.7546557784080505,-2.3784546852111816,289.43133544921875,276.55999755859375,2026-07-23 06:00,132,p04
-2.4990234375,0.19245849549770355,299.29998779296875,513.9520263671875,2026-07-23 06:00,156,p04
3.555617570877075,-0.0064941407181322575,293.94830322265625,503.90399169921875,2026-07-23 06:00,12,p05
3.2765870094299316,-1.5186914205551147,295.6923522949219,523.0880126953125,2026-07-23 06:00,36,p05
1.2740087509155273,-0.35506102442741394,301.1000061035156,526.1439819335938,2026-07-23 06:00,60,p05
2.0998950004577637,-1.1507446765899658,300.57843017578125,513.0560302734375,2026-07-23 06:00,84,p05
-1.0855640172958374,-0.6292553544044495,297.0055847167969,331.2799987792969,2026-07-23 06:00,108,p05
