u10,v10,t2m,sdswrf,init_date,horizon,member
6.7013258934021,-0.5797387957572937,295.3607177734375,451.4880065917969,2026-08-18 06:00,12,c00
4.311540603637695,-1.8483691215515137,294.1539001464844,462.4159851074219,2026-08-18 06:00,36,c00
3.978649854660034,-1.4043627977371216,296.3999938964844,467.42401123046875,2026-08-18 06:00,60,c00
-1.085790991783142,-1.245092749595642,299.42010498046875,463.0880126953125,2026-08-18 06:00,84,c00
0.0797119140625,-0.24910645186901093,301.6201171875,460.5920104980469,2026-08-18 06:00,108,c00
2.899406671524048,-0.2872070372104645,295.32135009765625,319.0719909667969,2026-08-18 06:00,132,c00
-0.5654882788658142,0.6810351610183716,298.70001220703125,443.23199462890625,2026-08-18 06:00,156,c00
4.98056173324585,-0.43800050020217896,293.89996337890625,361.8559875488281,2026-08-18 06:00,12,p01
3.2809741497039795,-1.774072289466858,294.06622314453125,444.2560119628906,2026-08-18 06:00,36,p01
3.4020702838897705,-1.8575658798217773,296.60009765625,470.6400146484375,2026-08-18 06:00,60,p01
-0.06913330405950546,-0.7207934856414795,300.20001220703125,465.67999267578125,2026-08-18 06:00,84,p01
3.174497127532959,0.7974145412445068,298.9999694824219,458.11199951171875,2026-08-18 06:00,108,p01
6.511318206787109,-0.06056152284145355,294.79998779296875,457.3280029296875,2026-08-18 06:00,132,p01
3.489450693130493,0.06319335848093033,296.20001220703125,434.1440124511719,2026-08-18 06:00,156,p01
6.48257303237915,0.7538842558860779,295.6068115234375,450.6080017089844,2026-08-18 06:00,12,p02
5.941149711608887,-2.089118719100952,294.0411682128906,461.7439880371094,2026-08-18 06:00,36,p02
2.635624885559082,-1.7390453815460205,296.6999816894531,469.21600341796875,2026-08-18 06:00,60,p02
0.04114745929837227,-0.4328271448612213,300.40679931640625,462.1600036621094,2026-08-18 06:00,84,p02
3.2354736328125,-0.320068359375,297.7399597167969,429.47198486328125,2026-08-18 06:00,108,p02
4.381332874298096,-0.39435791969299316,293.3999938964844,344.54400634765625,2026-08-18 06:00,132,p02
6.622665882110596,0.049162596464157104,295.33587646484375,451.5679931640625,2026-08-18 06:00,156,p02
8.099848747253418,-0.6184985637664795,295.01611328125,465.0719909667969,2026-08-18 06:00,12,p03
5.344042778015137,-1.873598575592041,294.84429931640625,451.24798583984375,2026-08-18 06:00,36,p03
2.713999032974243,-2.2818603515625,296.7537536621094,464.99200439453125,2026-08-18 06:00,60,p03
-0.6971655488014221,-0.9678320288658142,299.6999816894531,462.3039855957031,2026-08-18 06:00,84,p03
0.8377832174301147,-0.8962060809135437,299.79998779296875,462.2720031738281,2026-08-18 06:00,108,p03
0.7941504120826721,-0.16851317882537842,300.0,419.64801025390625,2026-08-18 06:00,132,p03
-1.724707007408142,0.12349121272563934,299.71246337890625,446.3680114746094,2026-08-18 06:00,156,p03
3.87615966796875,0.2672680616378784,293.822998046875,318.1440124511719,2026-08-18 06:00,12,p04
4.639955997467041,-1.858129858970642,293.35052490234375,448.1759948730469,2026-08-18 06:00,36,p04
1.7033495903015137,-1.5983740091323853,295.70001220703125,471.2799987792969,2026-08-18 06:00,60,p04
1.8011474609375,-1.395688533782959,298.10009765625,465.6319885253906,2026-08-18 06:00,84,p04
-0.1595800817012787,0.6790478229522705,299.70001220703125,463.1520080566406,2026-08-18 06:00,108,p04
2.814814567565918,-0.8927416801452637,297.20001220703125,445.00799560546875,2026-08-18 06:00,132,p04
1.9866626262664795,-1.0119165182113647,295.729248046875,452.4159851074219,2026-08-18 06:00,156,p04
6.797043323516846,-0.5431469678878784,293.9381408691406,430.7040100097656,2026-08-18 06:00,12,p05
